LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,TAXSS,TOT,PC_TOT_TAX,A,2004,14.939,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2005,14.76,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2006,14.569,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2007,14.38,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2008,14.475,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2009,15.029,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2010,14.864,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2011,14.733,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2012,15.073,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2013,15.264,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2014,14.969,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2015,14.752,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2016,14.696,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2017,13.994,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2018,13.845,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2019,13.872,
CAN,TAXSS,TOT,PC_TOT_TAX,A,2020,14.237,
CZE,TAXSS,TOT,PC_GDP,A,1993,14.17,
CZE,TAXSS,TOT,PC_GDP,A,1994,14.219,
CZE,TAXSS,TOT,PC_GDP,A,1995,14.275,
CZE,TAXSS,TOT,PC_GDP,A,1996,14.229,
CZE,TAXSS,TOT,PC_GDP,A,1997,14.551,
CZE,TAXSS,TOT,PC_GDP,A,1998,14.308,
CZE,TAXSS,TOT,PC_GDP,A,1999,14.411,
CZE,TAXSS,TOT,PC_GDP,A,2000,14.313,
CZE,TAXSS,TOT,PC_GDP,A,2001,14.279,
CZE,TAXSS,TOT,PC_GDP,A,2002,14.669,
CZE,TAXSS,TOT,PC_GDP,A,2003,14.843,
CZE,TAXSS,TOT,PC_GDP,A,2004,14.606,
CZE,TAXSS,TOT,PC_GDP,A,2005,14.659,
CZE,TAXSS,TOT,PC_GDP,A,2006,14.769,
CZE,TAXSS,TOT,PC_GDP,A,2007,14.857,
CZE,TAXSS,TOT,PC_GDP,A,2008,14.731,
CZE,TAXSS,TOT,PC_GDP,A,2009,14.104,
CZE,TAXSS,TOT,PC_GDP,A,2010,14.426,
CZE,TAXSS,TOT,PC_GDP,A,2011,14.499,
CZE,TAXSS,TOT,PC_GDP,A,2012,14.597,
CZE,TAXSS,TOT,PC_GDP,A,2013,14.557,
CZE,TAXSS,TOT,PC_GDP,A,2014,14.394,
CZE,TAXSS,TOT,PC_GDP,A,2015,14.264,
CZE,TAXSS,TOT,PC_GDP,A,2016,14.585,
CZE,TAXSS,TOT,PC_GDP,A,2017,14.816,
CZE,TAXSS,TOT,PC_GDP,A,2018,15.337,
CZE,TAXSS,TOT,PC_GDP,A,2019,15.357,
CZE,TAXSS,TOT,PC_GDP,A,2020,15.834,
CZE,TAXSS,TOT,PC_TOT_TAX,A,1993,38.576,
CZE,TAXSS,TOT,PC_TOT_TAX,A,1994,40.077,
CZE,TAXSS,TOT,PC_TOT_TAX,A,1995,41.379,
CZE,TAXSS,TOT,PC_TOT_TAX,A,1996,42.977,
CZE,TAXSS,TOT,PC_TOT_TAX,A,1997,43.571,
CZE,TAXSS,TOT,PC_TOT_TAX,A,1998,44.3,
CZE,TAXSS,TOT,PC_TOT_TAX,A,1999,43.509,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2000,44.265,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2001,44.065,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2002,44.083,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2003,43.53,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2004,42.341,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2005,42.819,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2006,43.641,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2007,43.566,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2008,44.239,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2009,43.953,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2010,44.762,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2011,43.903,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2012,43.652,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2013,43.183,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2014,43.814,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2015,43.048,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2016,42.856,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2017,43.021,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2018,43.844,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2019,44.155,
CZE,TAXSS,TOT,PC_TOT_TAX,A,2020,46.052,
DNK,TAXSS,TOT,PC_GDP,A,1965,0.965,
DNK,TAXSS,TOT,PC_GDP,A,1966,1.081,
DNK,TAXSS,TOT,PC_GDP,A,1967,1.128,
DNK,TAXSS,TOT,PC_GDP,A,1968,1.134,
DNK,TAXSS,TOT,PC_GDP,A,1969,1.071,
DNK,TAXSS,TOT,PC_GDP,A,1970,1.112,
DNK,TAXSS,TOT,PC_GDP,A,1971,1.142,
DNK,TAXSS,TOT,PC_GDP,A,1972,1.223,
DNK,TAXSS,TOT,PC_GDP,A,1973,0.325,
DNK,TAXSS,TOT,PC_GDP,A,1974,0.075,
DNK,TAXSS,TOT,PC_GDP,A,1975,0.086,
DNK,TAXSS,TOT,PC_GDP,A,1976,0.074,
DNK,TAXSS,TOT,PC_GDP,A,1977,0.083,
DNK,TAXSS,TOT,PC_GDP,A,1978,0.065,
DNK,TAXSS,TOT,PC_GDP,A,1979,0.081,
DNK,TAXSS,TOT,PC_GDP,A,1980,0.177,
DNK,TAXSS,TOT,PC_GDP,A,1981,0.319,
DNK,TAXSS,TOT,PC_GDP,A,1982,0.281,
DNK,TAXSS,TOT,PC_GDP,A,1983,0.538,
DNK,TAXSS,TOT,PC_GDP,A,1984,0.635,
DNK,TAXSS,TOT,PC_GDP,A,1985,0.557,
DNK,TAXSS,TOT,PC_GDP,A,1986,0.349,
DNK,TAXSS,TOT,PC_GDP,A,1987,0.654,
DNK,TAXSS,TOT,PC_GDP,A,1988,0.012,
DNK,TAXSS,TOT,PC_GDP,A,1989,0.011,
DNK,TAXSS,TOT,PC_GDP,A,1990,0.012,
DNK,TAXSS,TOT,PC_GDP,A,1991,0.022,
DNK,TAXSS,TOT,PC_GDP,A,1992,0.023,
DNK,TAXSS,TOT,PC_GDP,A,1993,0.023,
DNK,TAXSS,TOT,PC_GDP,A,1994,0.019,
DNK,TAXSS,TOT,PC_GDP,A,1995,0.054,
DNK,TAXSS,TOT,PC_GDP,A,1996,0.064,
DNK,TAXSS,TOT,PC_GDP,A,1997,0.088,
DNK,TAXSS,TOT,PC_GDP,A,1998,0.085,
DNK,TAXSS,TOT,PC_GDP,A,1999,0.646,
DNK,TAXSS,TOT,PC_GDP,A,2000,0.637,
DNK,TAXSS,TOT,PC_GDP,A,2001,0.636,
DNK,TAXSS,TOT,PC_GDP,A,2002,0.114,
DNK,TAXSS,TOT,PC_GDP,A,2003,0.114,
DNK,TAXSS,TOT,PC_GDP,A,2004,0.11,
DNK,TAXSS,TOT,PC_GDP,A,2005,0.108,
DNK,TAXSS,TOT,PC_GDP,A,2006,0.1,
DNK,TAXSS,TOT,PC_GDP,A,2007,0.074,
DNK,TAXSS,TOT,PC_GDP,A,2008,0.06,
DNK,TAXSS,TOT,PC_GDP,A,2009,0.059,
DNK,TAXSS,TOT,PC_GDP,A,2010,0.1,
DNK,TAXSS,TOT,PC_GDP,A,2011,0.11,
DNK,TAXSS,TOT,PC_GDP,A,2012,0.096,
DNK,TAXSS,TOT,PC_GDP,A,2013,0.084,
DNK,TAXSS,TOT,PC_GDP,A,2014,0.073,
DNK,TAXSS,TOT,PC_GDP,A,2015,0.068,
DNK,TAXSS,TOT,PC_GDP,A,2016,0.057,
DNK,TAXSS,TOT,PC_GDP,A,2017,0.048,
DNK,TAXSS,TOT,PC_GDP,A,2018,0.047,
DNK,TAXSS,TOT,PC_GDP,A,2019,0.043,
DNK,TAXSS,TOT,PC_GDP,A,2020,0.058,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1965,3.314,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1966,3.642,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1967,3.74,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1968,3.446,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1969,3.296,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1970,3.017,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1971,2.869,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1972,3.104,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1973,0.835,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1974,0.185,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1975,0.233,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1976,0.194,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1977,0.214,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1978,0.163,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1979,0.199,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1980,0.427,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1981,0.778,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1982,0.705,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1983,1.297,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1984,1.49,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1985,1.269,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1986,0.758,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1987,1.398,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1988,0.026,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1989,0.025,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1990,0.027,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1991,0.049,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1992,0.053,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1993,0.05,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1994,0.041,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1995,0.117,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1996,0.137,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1997,0.189,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1998,0.179,
DNK,TAXSS,TOT,PC_TOT_TAX,A,1999,1.35,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2000,1.359,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2001,1.385,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2002,0.252,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2003,0.251,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2004,0.238,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2005,0.224,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2006,0.214,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2007,0.159,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2008,0.135,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2009,0.131,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2010,0.224,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2011,0.247,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2012,0.211,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2013,0.183,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2014,0.151,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2015,0.147,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2016,0.125,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2017,0.106,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2018,0.107,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2019,0.092,
DNK,TAXSS,TOT,PC_TOT_TAX,A,2020,0.125,
FIN,TAXSS,TOT,PC_GDP,A,1965,2.052,
FIN,TAXSS,TOT,PC_GDP,A,1966,2.059,
FIN,TAXSS,TOT,PC_GDP,A,1967,2.429,
FIN,TAXSS,TOT,PC_GDP,A,1968,2.482,
FIN,TAXSS,TOT,PC_GDP,A,1969,2.543,
FIN,TAXSS,TOT,PC_GDP,A,1970,2.786,
FIN,TAXSS,TOT,PC_GDP,A,1971,3.924,
FIN,TAXSS,TOT,PC_GDP,A,1972,4.233,
FIN,TAXSS,TOT,PC_GDP,A,1973,4.823,
FIN,TAXSS,TOT,PC_GDP,A,1974,4.694,
FIN,TAXSS,TOT,PC_GDP,A,1975,7.387,
FIN,TAXSS,TOT,PC_GDP,A,1976,7.918,
FIN,TAXSS,TOT,PC_GDP,A,1977,8.431,
FIN,TAXSS,TOT,PC_GDP,A,1978,7.356,
FIN,TAXSS,TOT,PC_GDP,A,1979,7.741,
FIN,TAXSS,TOT,PC_GDP,A,1980,8.248,
FIN,TAXSS,TOT,PC_GDP,A,1981,8.48,
FIN,TAXSS,TOT,PC_GDP,A,1982,7.908,
FIN,TAXSS,TOT,PC_GDP,A,1983,7.526,
FIN,TAXSS,TOT,PC_GDP,A,1984,7.823,
FIN,TAXSS,TOT,PC_GDP,A,1985,8.593,
FIN,TAXSS,TOT,PC_GDP,A,1986,8.739,
FIN,TAXSS,TOT,PC_GDP,A,1987,8.703,
FIN,TAXSS,TOT,PC_GDP,A,1988,9.507,
FIN,TAXSS,TOT,PC_GDP,A,1989,9.62,
FIN,TAXSS,TOT,PC_GDP,A,1990,11.007,
FIN,TAXSS,TOT,PC_GDP,A,1991,12.357,
FIN,TAXSS,TOT,PC_GDP,A,1992,13.134,
FIN,TAXSS,TOT,PC_GDP,A,1993,13.823,
FIN,TAXSS,TOT,PC_GDP,A,1994,14.443,
FIN,TAXSS,TOT,PC_GDP,A,1995,13.717,
FIN,TAXSS,TOT,PC_GDP,A,1996,13.214,
FIN,TAXSS,TOT,PC_GDP,A,1997,12.422,
FIN,TAXSS,TOT,PC_GDP,A,1998,12.211,
FIN,TAXSS,TOT,PC_GDP,A,1999,12.168,
FIN,TAXSS,TOT,PC_GDP,A,2000,11.548,
FIN,TAXSS,TOT,PC_GDP,A,2001,11.604,
FIN,TAXSS,TOT,PC_GDP,A,2002,11.474,
FIN,TAXSS,TOT,PC_GDP,A,2003,11.304,
FIN,TAXSS,TOT,PC_GDP,A,2004,11.189,
FIN,TAXSS,TOT,PC_GDP,A,2005,11.464,
FIN,TAXSS,TOT,PC_GDP,A,2006,11.727,
FIN,TAXSS,TOT,PC_GDP,A,2007,11.431,
FIN,TAXSS,TOT,PC_GDP,A,2008,11.497,
FIN,TAXSS,TOT,PC_GDP,A,2009,12.135,
FIN,TAXSS,TOT,PC_GDP,A,2010,12.038,
FIN,TAXSS,TOT,PC_GDP,A,2011,12.008,
FIN,TAXSS,TOT,PC_GDP,A,2012,12.565,
FIN,TAXSS,TOT,PC_GDP,A,2013,12.545,
FIN,TAXSS,TOT,PC_GDP,A,2014,12.572,
FIN,TAXSS,TOT,PC_GDP,A,2015,12.602,
FIN,TAXSS,TOT,PC_GDP,A,2016,12.702,
FIN,TAXSS,TOT,PC_GDP,A,2017,11.931,
FIN,TAXSS,TOT,PC_GDP,A,2018,11.842,
FIN,TAXSS,TOT,PC_GDP,A,2019,11.785,
FIN,TAXSS,TOT,PC_GDP,A,2020,11.507,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1965,6.83,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1966,6.603,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1967,7.58,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1968,7.65,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1969,8.202,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1970,8.935,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1971,11.972,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1972,12.733,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1973,14.161,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1974,14.086,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1975,20.44,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1976,19.982,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1977,21.166,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1978,20.152,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1979,22.037,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1980,23.338,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1981,22.738,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1982,21.7,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1983,20.852,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1984,20.816,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1985,21.939,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1986,21.691,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1987,22.448,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1988,22.653,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1989,23.149,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1990,25.637,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1991,27.781,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1992,29.849,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1993,31.778,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1994,31.731,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1995,30.825,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1996,28.92,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1997,27.642,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1998,27.261,
FIN,TAXSS,TOT,PC_TOT_TAX,A,1999,27.491,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2000,25.236,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2001,26.913,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2002,26.515,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2003,26.7,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2004,26.801,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2005,27.27,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2006,27.866,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2007,27.611,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2008,27.981,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2009,29.763,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2010,29.677,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2011,28.732,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2012,29.625,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2013,28.901,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2014,28.892,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2015,28.954,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2016,29.049,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2017,27.839,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2018,27.938,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2019,27.893,
FIN,TAXSS,TOT,PC_TOT_TAX,A,2020,27.455,
FRA,TAXSS,TOT,PC_GDP,A,1965,11.52,
FRA,TAXSS,TOT,PC_GDP,A,1966,11.605,
FRA,TAXSS,TOT,PC_GDP,A,1967,11.946,
FRA,TAXSS,TOT,PC_GDP,A,1968,12.131,
FRA,TAXSS,TOT,PC_GDP,A,1969,12.422,
FRA,TAXSS,TOT,PC_GDP,A,1970,12.248,
FRA,TAXSS,TOT,PC_GDP,A,1971,12.434,
FRA,TAXSS,TOT,PC_GDP,A,1972,12.557,
FRA,TAXSS,TOT,PC_GDP,A,1973,12.561,
FRA,TAXSS,TOT,PC_GDP,A,1974,12.91,
FRA,TAXSS,TOT,PC_GDP,A,1975,14.206,
FRA,TAXSS,TOT,PC_GDP,A,1976,14.721,
FRA,TAXSS,TOT,PC_GDP,A,1977,15.353,
FRA,TAXSS,TOT,PC_GDP,A,1978,15.319,
FRA,TAXSS,TOT,PC_GDP,A,1979,16.155,
FRA,TAXSS,TOT,PC_GDP,A,1980,16.875,
FRA,TAXSS,TOT,PC_GDP,A,1981,16.811,
FRA,TAXSS,TOT,PC_GDP,A,1982,17.273,
FRA,TAXSS,TOT,PC_GDP,A,1983,17.704,
FRA,TAXSS,TOT,PC_GDP,A,1984,18.056,
FRA,TAXSS,TOT,PC_GDP,A,1985,18.212,
FRA,TAXSS,TOT,PC_GDP,A,1986,17.877,
FRA,TAXSS,TOT,PC_GDP,A,1987,18.152,
FRA,TAXSS,TOT,PC_GDP,A,1988,17.91,
FRA,TAXSS,TOT,PC_GDP,A,1989,18.036,
FRA,TAXSS,TOT,PC_GDP,A,1990,18.143,
FRA,TAXSS,TOT,PC_GDP,A,1991,18.212,
FRA,TAXSS,TOT,PC_GDP,A,1992,18.29,
FRA,TAXSS,TOT,PC_GDP,A,1993,19.456,
FRA,TAXSS,TOT,PC_GDP,A,1994,18.834,
FRA,TAXSS,TOT,PC_GDP,A,1995,18.065,
FRA,TAXSS,TOT,PC_GDP,A,1996,18.113,
FRA,TAXSS,TOT,PC_GDP,A,1997,17.657,
FRA,TAXSS,TOT,PC_GDP,A,1998,15.627,
FRA,TAXSS,TOT,PC_GDP,A,1999,15.802,
FRA,TAXSS,TOT,PC_GDP,A,2000,15.57,
FRA,TAXSS,TOT,PC_GDP,A,2001,15.569,
FRA,TAXSS,TOT,PC_GDP,A,2002,15.653,
FRA,TAXSS,TOT,PC_GDP,A,2003,15.887,
FRA,TAXSS,TOT,PC_GDP,A,2004,15.675,
FRA,TAXSS,TOT,PC_GDP,A,2005,15.81,
FRA,TAXSS,TOT,PC_GDP,A,2006,15.958,
FRA,TAXSS,TOT,PC_GDP,A,2007,15.726,
FRA,TAXSS,TOT,PC_GDP,A,2008,15.728,
FRA,TAXSS,TOT,PC_GDP,A,2009,16.274,
FRA,TAXSS,TOT,PC_GDP,A,2010,16.105,
FRA,TAXSS,TOT,PC_GDP,A,2011,16.229,
FRA,TAXSS,TOT,PC_GDP,A,2012,16.446,
FRA,TAXSS,TOT,PC_GDP,A,2013,16.732,
FRA,TAXSS,TOT,PC_GDP,A,2014,16.912,
FRA,TAXSS,TOT,PC_GDP,A,2015,16.719,
FRA,TAXSS,TOT,PC_GDP,A,2016,16.679,
FRA,TAXSS,TOT,PC_GDP,A,2017,16.735,
FRA,TAXSS,TOT,PC_GDP,A,2018,16.018,
FRA,TAXSS,TOT,PC_GDP,A,2019,14.827,
FRA,TAXSS,TOT,PC_GDP,A,2020,14.85,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1965,34.155,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1966,34.649,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1967,35.315,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1968,35.754,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1969,35.961,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1970,36.293,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1971,37.476,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1972,37.364,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1973,37.403,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1974,38.333,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1975,40.577,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1976,39.962,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1977,41.672,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1978,41.63,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1979,42.28,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1980,42.69,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1981,42.417,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1982,42.754,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1983,43.293,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1984,43.071,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1985,43.318,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1986,42.86,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1987,42.959,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1988,43.229,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1989,43.823,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1990,44.065,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1991,43.831,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1992,43.994,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1993,45.518,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1994,43.983,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1995,42.554,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1996,41.583,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1997,40.335,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1998,35.895,
FRA,TAXSS,TOT,PC_TOT_TAX,A,1999,35.712,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2000,35.849,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2001,36.123,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2002,36.913,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2003,37.613,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2004,36.959,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2005,36.849,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2006,36.877,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2007,36.962,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2008,37.154,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2009,39.189,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2010,38.214,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2011,37.451,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2012,37.073,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2013,36.88,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2014,37.212,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2015,36.923,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2016,36.76,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2017,36.327,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2018,34.914,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2019,33.034,
FRA,TAXSS,TOT,PC_TOT_TAX,A,2020,32.689,
DEU,TAXSS,TOT,PC_GDP,A,1965,8.466,
DEU,TAXSS,TOT,PC_GDP,A,1966,8.869,
DEU,TAXSS,TOT,PC_GDP,A,1967,8.797,
DEU,TAXSS,TOT,PC_GDP,A,1968,9.155,
DEU,TAXSS,TOT,PC_GDP,A,1969,9.402,
DEU,TAXSS,TOT,PC_GDP,A,1970,9.557,
DEU,TAXSS,TOT,PC_GDP,A,1971,9.904,
DEU,TAXSS,TOT,PC_GDP,A,1972,10.346,
DEU,TAXSS,TOT,PC_GDP,A,1973,11.048,
DEU,TAXSS,TOT,PC_GDP,A,1974,11.22,
DEU,TAXSS,TOT,PC_GDP,A,1975,11.668,
DEU,TAXSS,TOT,PC_GDP,A,1976,12.121,
DEU,TAXSS,TOT,PC_GDP,A,1977,12.341,
