"TIME","GEO","SEX","AGE","UNIT","Value"
"2013","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année","80.6"
"2013","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","82.5"
"2013","Grèce","Total","Moins de 1 an","Année","81.4"
"2013","Espagne","Total","Moins de 1 an","Année","83.2"
"2013","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année","80.6"
"2013","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","80.5"
"2013","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année","80.5"
"2013","Finlande","Total","Moins de 1 an","Année","81.1"
"2013","France","Total","Moins de 1 an","Année","82.4"
"2013","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2013","Géorgie","Total","Moins de 1 an","Année",":"
"2013","Croatie","Total","Moins de 1 an","Année","77.8"
"2013","Hongrie","Total","Moins de 1 an","Année","75.8"
"2013","Irlande","Total","Moins de 1 an","Année","81.0"
"2013","Islande","Total","Moins de 1 an","Année","82.1"
"2013","Italie","Total","Moins de 1 an","Année","82.9"
"2013","Liechtenstein","Total","Moins de 1 an","Année","82.5"
"2013","Lituanie","Total","Moins de 1 an","Année","74.1"
"2013","Luxembourg","Total","Moins de 1 an","Année","81.9"
"2013","Lettonie","Total","Moins de 1 an","Année","74.3"
"2013","Moldavie","Total","Moins de 1 an","Année",":"
"2013","Monténégro","Total","Moins de 1 an","Année","76.5"
"2013","Macédoine du Nord","Total","Moins de 1 an","Année","75.5"
"2013","Malte","Total","Moins de 1 an","Année","81.9"
"2013","Pays-Bas","Total","Moins de 1 an","Année","81.4"
"2013","Norvège","Total","Moins de 1 an","Année","81.8"
"2013","Pologne","Total","Moins de 1 an","Année","77.1"
"2013","Portugal","Total","Moins de 1 an","Année","80.9"
"2013","Roumanie","Total","Moins de 1 an","Année","75.1"
"2013","Serbie","Total","Moins de 1 an","Année","75.3"
"2013","Russie","Total","Moins de 1 an","Année",":"
"2013","Suède","Total","Moins de 1 an","Année","82.0"
"2013","Slovénie","Total","Moins de 1 an","Année","80.5"
"2013","Slovaquie","Total","Moins de 1 an","Année","76.6"
"2013","Saint-Marin","Total","Moins de 1 an","Année",":"
"2013","Turquie","Total","Moins de 1 an","Année","78.2"
"2013","Ukraine","Total","Moins de 1 an","Année",":"
"2013","Royaume-Uni","Total","Moins de 1 an","Année","81.1"
"2013","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année",":"
"2014","Andorre","Total","Moins de 1 an","Année",":"
"2014","Albanie","Total","Moins de 1 an","Année","78.2"
"2014","Arménie","Total","Moins de 1 an","Année",":"
"2014","Autriche","Total","Moins de 1 an","Année","81.6"
"2014","Azerbaïdjan","Total","Moins de 1 an","Année","74.8"
"2014","Belgique","Total","Moins de 1 an","Année","81.4"
"2014","Bulgarie","Total","Moins de 1 an","Année","74.5"
"2014","Biélorussie","Total","Moins de 1 an","Année","73.3"
"2014","Suisse","Total","Moins de 1 an","Année","83.3"
"2014","Chypre","Total","Moins de 1 an","Année","82.3"
"2014","Tchéquie","Total","Moins de 1 an","Année","78.9"
"2014","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total","Moins de 1 an","Année","81.2"
"2014","Allemagne incluant l'ancienne RDA","Total","Moins de 1 an","Année","81.2"
"2014","Danemark","Total","Moins de 1 an","Année","80.7"
"2014","Zone euro - 18 pays (2014)","Total","Moins de 1 an","Année","82.1"
"2014","Zone euro - 19 pays (à partir de 2015)","Total","Moins de 1 an","Année","82.0"
"2014","Estonie","Total","Moins de 1 an","Année","77.4"
"2014","Espace économique européen (EEE) (UE27 - 2007-2013 et IS, LI, NO)","Total","Moins de 1 an","Année","80.9"
"2014","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année","80.9"
"2014","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","82.9"
"2014","Grèce","Total","Moins de 1 an","Année","81.5"
"2014","Espagne","Total","Moins de 1 an","Année","83.3"
"2014","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année","80.9"
"2014","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","80.8"
"2014","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année","80.9"
"2014","Finlande","Total","Moins de 1 an","Année","81.3"
"2014","France","Total","Moins de 1 an","Année","82.9"
"2014","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2014","Géorgie","Total","Moins de 1 an","Année","74.1"
"2014","Croatie","Total","Moins de 1 an","Année","77.9"
"2014","Hongrie","Total","Moins de 1 an","Année","76.0"
"2014","Irlande","Total","Moins de 1 an","Année","81.4"
"2014","Islande","Total","Moins de 1 an","Année","82.9"
"2014","Italie","Total","Moins de 1 an","Année","83.2"
"2014","Liechtenstein","Total","Moins de 1 an","Année","82.1"
"2014","Lituanie","Total","Moins de 1 an","Année","74.7"
"2014","Luxembourg","Total","Moins de 1 an","Année","82.3"
"2014","Lettonie","Total","Moins de 1 an","Année","74.5"
"2014","Moldavie","Total","Moins de 1 an","Année",":"
"2014","Monténégro","Total","Moins de 1 an","Année","76.5"
"2014","Macédoine du Nord","Total","Moins de 1 an","Année","75.5"
"2014","Malte","Total","Moins de 1 an","Année","82.1"
"2014","Pays-Bas","Total","Moins de 1 an","Année","81.8"
"2014","Norvège","Total","Moins de 1 an","Année","82.2"
"2014","Pologne","Total","Moins de 1 an","Année","77.8"
"2014","Portugal","Total","Moins de 1 an","Année","81.3"
"2014","Roumanie","Total","Moins de 1 an","Année","75.0"
"2014","Serbie","Total","Moins de 1 an","Année","75.4"
"2014","Russie","Total","Moins de 1 an","Année",":"
"2014","Suède","Total","Moins de 1 an","Année","82.3"
"2014","Slovénie","Total","Moins de 1 an","Année","81.2"
"2014","Slovaquie","Total","Moins de 1 an","Année","77.0"
"2014","Saint-Marin","Total","Moins de 1 an","Année",":"
"2014","Turquie","Total","Moins de 1 an","Année","78.1"
"2014","Ukraine","Total","Moins de 1 an","Année","71.8"
"2014","Royaume-Uni","Total","Moins de 1 an","Année","81.4"
"2014","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année",":"
"2015","Andorre","Total","Moins de 1 an","Année",":"
"2015","Albanie","Total","Moins de 1 an","Année","77.9"
"2015","Arménie","Total","Moins de 1 an","Année","75.1"
"2015","Autriche","Total","Moins de 1 an","Année","81.3"
"2015","Azerbaïdjan","Total","Moins de 1 an","Année","75.3"
"2015","Belgique","Total","Moins de 1 an","Année","81.1"
"2015","Bulgarie","Total","Moins de 1 an","Année","74.7"
"2015","Biélorussie","Total","Moins de 1 an","Année","74.0"
"2015","Suisse","Total","Moins de 1 an","Année","83.0"
"2015","Chypre","Total","Moins de 1 an","Année","81.8"
"2015","Tchéquie","Total","Moins de 1 an","Année","78.7"
"2015","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total","Moins de 1 an","Année","80.7"
"2015","Allemagne incluant l'ancienne RDA","Total","Moins de 1 an","Année","80.7"
"2015","Danemark","Total","Moins de 1 an","Année","80.8"
"2015","Zone euro - 18 pays (2014)","Total","Moins de 1 an","Année","81.7"
"2015","Zone euro - 19 pays (à partir de 2015)","Total","Moins de 1 an","Année","81.6"
"2015","Estonie","Total","Moins de 1 an","Année","78.0"
"2015","Espace économique européen (EEE) (UE27 - 2007-2013 et IS, LI, NO)","Total","Moins de 1 an","Année","80.6"
"2015","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année","80.6"
"2015","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","82.8"
"2015","Grèce","Total","Moins de 1 an","Année","81.1"
"2015","Espagne","Total","Moins de 1 an","Année","83.0"
"2015","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année","80.6"
"2015","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","80.5"
"2015","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année","80.6"
"2015","Finlande","Total","Moins de 1 an","Année","81.6"
"2015","France","Total","Moins de 1 an","Année","82.4"
"2015","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2015","Géorgie","Total","Moins de 1 an","Année","73.0"
"2015","Croatie","Total","Moins de 1 an","Année","77.5"
"2015","Hongrie","Total","Moins de 1 an","Année","75.7"
"2015","Irlande","Total","Moins de 1 an","Année","81.5"
"2015","Islande","Total","Moins de 1 an","Année","82.5"
"2015","Italie","Total","Moins de 1 an","Année","82.7"
"2015","Liechtenstein","Total","Moins de 1 an","Année","82.7"
"2015","Lituanie","Total","Moins de 1 an","Année","74.6"
"2015","Luxembourg","Total","Moins de 1 an","Année","82.4"
"2015","Lettonie","Total","Moins de 1 an","Année","74.8"
"2015","Moldavie","Total","Moins de 1 an","Année",":"
"2015","Monténégro","Total","Moins de 1 an","Année","76.5"
"2015","Macédoine du Nord","Total","Moins de 1 an","Année","75.5"
"2015","Malte","Total","Moins de 1 an","Année","82.0"
"2015","Pays-Bas","Total","Moins de 1 an","Année","81.6"
"2015","Norvège","Total","Moins de 1 an","Année","82.4"
"2015","Pologne","Total","Moins de 1 an","Année","77.5"
"2015","Portugal","Total","Moins de 1 an","Année","81.3"
"2015","Roumanie","Total","Moins de 1 an","Année","74.9"
"2015","Serbie","Total","Moins de 1 an","Année","75.3"
"2015","Russie","Total","Moins de 1 an","Année",":"
"2015","Suède","Total","Moins de 1 an","Année","82.2"
"2015","Slovénie","Total","Moins de 1 an","Année","80.9"
"2015","Slovaquie","Total","Moins de 1 an","Année","76.7"
"2015","Saint-Marin","Total","Moins de 1 an","Année",":"
"2015","Turquie","Total","Moins de 1 an","Année","78.2"
"2015","Ukraine","Total","Moins de 1 an","Année","72.5"
"2015","Royaume-Uni","Total","Moins de 1 an","Année","81.0"
"2015","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année",":"
"2016","Andorre","Total","Moins de 1 an","Année",":"
"2016","Albanie","Total","Moins de 1 an","Année","78.5"
"2016","Arménie","Total","Moins de 1 an","Année","75.1"
"2016","Autriche","Total","Moins de 1 an","Année","81.8"
"2016","Azerbaïdjan","Total","Moins de 1 an","Année",":"
"2016","Belgique","Total","Moins de 1 an","Année","81.5"
"2016","Bulgarie","Total","Moins de 1 an","Année","74.9"
"2016","Biélorussie","Total","Moins de 1 an","Année","74.2"
"2016","Suisse","Total","Moins de 1 an","Année","83.7"
"2016","Chypre","Total","Moins de 1 an","Année","82.7"
"2016","Tchéquie","Total","Moins de 1 an","Année","79.1"
"2016","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total","Moins de 1 an","Année","81.0"
"2016","Allemagne incluant l'ancienne RDA","Total","Moins de 1 an","Année","81.0"
"2016","Danemark","Total","Moins de 1 an","Année","80.9"
"2016","Zone euro - 18 pays (2014)","Total","Moins de 1 an","Année","82.1"
"2016","Zone euro - 19 pays (à partir de 2015)","Total","Moins de 1 an","Année","82.0"
"2016","Estonie","Total","Moins de 1 an","Année","78.0"
"2016","Espace économique européen (EEE) (UE27 - 2007-2013 et IS, LI, NO)","Total","Moins de 1 an","Année","81.0"
"2016","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année","81.0"
"2016","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","83.2"
"2016","Grèce","Total","Moins de 1 an","Année","81.5"
"2016","Espagne","Total","Moins de 1 an","Année","83.5"
"2016","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année","81.0"
"2016","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","80.9"
"2016","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année","81.0"
"2016","Finlande","Total","Moins de 1 an","Année","81.5"
"2016","France","Total","Moins de 1 an","Année","82.7"
"2016","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2016","Géorgie","Total","Moins de 1 an","Année","72.7"
"2016","Croatie","Total","Moins de 1 an","Année","78.2"
"2016","Hongrie","Total","Moins de 1 an","Année","76.2"
"2016","Irlande","Total","Moins de 1 an","Année","81.7"
"2016","Islande","Total","Moins de 1 an","Année","82.2"
"2016","Italie","Total","Moins de 1 an","Année","83.4"
"2016","Liechtenstein","Total","Moins de 1 an","Année","82.3"
"2016","Lituanie","Total","Moins de 1 an","Année","74.9"
"2016","Luxembourg","Total","Moins de 1 an","Année","82.7"
"2016","Lettonie","Total","Moins de 1 an","Année","74.9"
"2016","Moldavie","Total","Moins de 1 an","Année",":"
"2016","Monténégro","Total","Moins de 1 an","Année","76.5"
"2016","Macédoine du Nord","Total","Moins de 1 an","Année","75.4"
"2016","Malte","Total","Moins de 1 an","Année","82.6"
"2016","Pays-Bas","Total","Moins de 1 an","Année","81.7"
"2016","Norvège","Total","Moins de 1 an","Année","82.5"
"2016","Pologne","Total","Moins de 1 an","Année","78.0"
"2016","Portugal","Total","Moins de 1 an","Année","81.3"
"2016","Roumanie","Total","Moins de 1 an","Année","75.2"
"2016","Serbie","Total","Moins de 1 an","Année","75.7"
"2016","Russie","Total","Moins de 1 an","Année",":"
"2016","Suède","Total","Moins de 1 an","Année","82.4"
"2016","Slovénie","Total","Moins de 1 an","Année","81.2"
"2016","Slovaquie","Total","Moins de 1 an","Année","77.3"
"2016","Saint-Marin","Total","Moins de 1 an","Année",":"
"2016","Turquie","Total","Moins de 1 an","Année","78.1"
"2016","Ukraine","Total","Moins de 1 an","Année","72.9"
"2016","Royaume-Uni","Total","Moins de 1 an","Année","81.2"
"2016","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année","78.6"
"2017","Andorre","Total","Moins de 1 an","Année",":"
"2017","Albanie","Total","Moins de 1 an","Année","78.5"
"2017","Arménie","Total","Moins de 1 an","Année","75.8"
"2017","Autriche","Total","Moins de 1 an","Année","81.7"
"2017","Azerbaïdjan","Total","Moins de 1 an","Année","75.6"
"2017","Belgique","Total","Moins de 1 an","Année","81.6"
"2017","Bulgarie","Total","Moins de 1 an","Année","74.8"
"2017","Biélorussie","Total","Moins de 1 an","Année","74.5"
"2017","Suisse","Total","Moins de 1 an","Année","83.7"
"2017","Chypre","Total","Moins de 1 an","Année","82.2"
"2017","Tchéquie","Total","Moins de 1 an","Année","79.1"
"2017","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total","Moins de 1 an","Année","81.1"
"2017","Allemagne incluant l'ancienne RDA","Total","Moins de 1 an","Année","81.1"
"2017","Danemark","Total","Moins de 1 an","Année","81.1"
"2017","Zone euro - 18 pays (2014)","Total","Moins de 1 an","Année","82.0"
"2017","Zone euro - 19 pays (à partir de 2015)","Total","Moins de 1 an","Année","82.0"
"2017","Estonie","Total","Moins de 1 an","Année","78.4"
"2017","Espace économique européen (EEE) (UE27 - 2007-2013 et IS, LI, NO)","Total","Moins de 1 an","Année","81.0"
"2017","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année","81.0"
"2017","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","83.3"
"2017","Grèce","Total","Moins de 1 an","Année","81.4"
"2017","Espagne","Total","Moins de 1 an","Année","83.4"
"2017","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année","81.0"
"2017","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","80.9"
"2017","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année","80.9"
"2017","Finlande","Total","Moins de 1 an","Année","81.7"
"2017","France","Total","Moins de 1 an","Année","82.7"
"2017","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2017","Géorgie","Total","Moins de 1 an","Année","73.5"
"2017","Croatie","Total","Moins de 1 an","Année","78.0"
"2017","Hongrie","Total","Moins de 1 an","Année","76.0"
"2017","Irlande","Total","Moins de 1 an","Année","82.2"
"2017","Islande","Total","Moins de 1 an","Année","82.6"
"2017","Italie","Total","Moins de 1 an","Année","83.1"
"2017","Liechtenstein","Total","Moins de 1 an","Année","83.7"
"2017","Lituanie","Total","Moins de 1 an","Année","75.8"
"2017","Luxembourg","Total","Moins de 1 an","Année","82.1"
"2017","Lettonie","Total","Moins de 1 an","Année","74.9"
"2017","Moldavie","Total","Moins de 1 an","Année",":"
"2017","Monténégro","Total","Moins de 1 an","Année","76.6"
"2017","Macédoine du Nord","Total","Moins de 1 an","Année","76.0"
"2017","Malte","Total","Moins de 1 an","Année","82.4"
"2017","Pays-Bas","Total","Moins de 1 an","Année","81.8"
"2017","Norvège","Total","Moins de 1 an","Année","82.7"
"2017","Pologne","Total","Moins de 1 an","Année","77.8"
"2017","Portugal","Total","Moins de 1 an","Année","81.6"
"2017","Roumanie","Total","Moins de 1 an","Année","75.2"
"2017","Serbie","Total","Moins de 1 an","Année","75.6"
"2017","Russie","Total","Moins de 1 an","Année",":"
"2017","Suède","Total","Moins de 1 an","Année","82.5"
"2017","Slovénie","Total","Moins de 1 an","Année","81.2"
"2017","Slovaquie","Total","Moins de 1 an","Année","77.3"
"2017","Saint-Marin","Total","Moins de 1 an","Année",":"
"2017","Turquie","Total","Moins de 1 an","Année","78.5"
"2017","Ukraine","Total","Moins de 1 an","Année","73.3"
"2017","Royaume-Uni","Total","Moins de 1 an","Année","81.3"
"2017","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année",":"
"2018","Andorre","Total","Moins de 1 an","Année",":"
"2018","Albanie","Total","Moins de 1 an","Année","78.9"
"2018","Arménie","Total","Moins de 1 an","Année","76.7"
"2018","Autriche","Total","Moins de 1 an","Année","81.8"
"2018","Azerbaïdjan","Total","Moins de 1 an","Année","76.0"
"2018","Belgique","Total","Moins de 1 an","Année","81.7"
"2018","Bulgarie","Total","Moins de 1 an","Année","75.0"
"2018","Biélorussie","Total","Moins de 1 an","Année","74.5"
"2018","Suisse","Total","Moins de 1 an","Année","83.8"
"2018","Chypre","Total","Moins de 1 an","Année","82.9"
"2018","Tchéquie","Total","Moins de 1 an","Année","79.1"
"2018","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total","Moins de 1 an","Année","81.0"
"2018","Allemagne incluant l'ancienne RDA","Total","Moins de 1 an","Année","81.0"
"2018","Danemark","Total","Moins de 1 an","Année","81.0"
"2018","Zone euro - 18 pays (2014)","Total","Moins de 1 an","Année","82.2"
"2018","Zone euro - 19 pays (à partir de 2015)","Total","Moins de 1 an","Année","82.1"
"2018","Estonie","Total","Moins de 1 an","Année","78.5"
"2018","Espace économique européen (EEE) (UE27 - 2007-2013 et IS, LI, NO)","Total","Moins de 1 an","Année","81.1"
"2018","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année","81.0"
"2018","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","83.4"
"2018","Grèce","Total","Moins de 1 an","Année","81.9"
"2018","Espagne","Total","Moins de 1 an","Année","83.5"
"2018","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année","81.0"
"2018","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","81.0"
"2018","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année","81.0"
"2018","Finlande","Total","Moins de 1 an","Année","81.8"
"2018","France","Total","Moins de 1 an","Année","82.8"
"2018","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2018","Géorgie","Total","Moins de 1 an","Année","74.0"
"2018","Croatie","Total","Moins de 1 an","Année","78.2"
"2018","Hongrie","Total","Moins de 1 an","Année","76.2"
"2018","Irlande","Total","Moins de 1 an","Année","82.2"
"2018","Islande","Total","Moins de 1 an","Année","82.9"
"2018","Italie","Total","Moins de 1 an","Année","83.4"
"2018","Liechtenstein","Total","Moins de 1 an","Année","83.1"
"2018","Lituanie","Total","Moins de 1 an","Année","76.0"
"2018","Luxembourg","Total","Moins de 1 an","Année","82.3"
"2018","Lettonie","Total","Moins de 1 an","Année","75.1"
"2018","Moldavie","Total","Moins de 1 an","Année",":"
"2018","Monténégro","Total","Moins de 1 an","Année","76.9"
"2018","Macédoine du Nord","Total","Moins de 1 an","Année","76.7"
"2018","Malte","Total","Moins de 1 an","Année","82.5"
"2018","Pays-Bas","Total","Moins de 1 an","Année","81.9"
"2018","Norvège","Total","Moins de 1 an","Année","82.8"
"2018","Pologne","Total","Moins de 1 an","Année","77.7"
"2018","Portugal","Total","Moins de 1 an","Année","81.5"
"2018","Roumanie","Total","Moins de 1 an","Année","75.3"
"2018","Serbie","Total","Moins de 1 an","Année","75.9"
"2018","Russie","Total","Moins de 1 an","Année",":"
"2018","Suède","Total","Moins de 1 an","Année","82.6"
"2018","Slovénie","Total","Moins de 1 an","Année","81.5"
"2018","Slovaquie","Total","Moins de 1 an","Année","77.4"
"2018","Saint-Marin","Total","Moins de 1 an","Année",":"
"2018","Turquie","Total","Moins de 1 an","Année","78.9"
"2018","Ukraine","Total","Moins de 1 an","Année","73.2"
"2018","Royaume-Uni","Total","Moins de 1 an","Année","81.3"
"2018","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année",":"
"2019","Andorre","Total","Moins de 1 an","Année",":"
"2019","Albanie","Total","Moins de 1 an","Année","79.1"
"2019","Arménie","Total","Moins de 1 an","Année","76.6"
"2019","Autriche","Total","Moins de 1 an","Année","82.0"
"2019","Azerbaïdjan","Total","Moins de 1 an","Année","76.6"
"2019","Belgique","Total","Moins de 1 an","Année","82.1"
"2019","Bulgarie","Total","Moins de 1 an","Année","75.1"
"2019","Biélorussie","Total","Moins de 1 an","Année",":"
"2019","Suisse","Total","Moins de 1 an","Année","84.0"
"2019","Chypre","Total","Moins de 1 an","Année","82.3"
"2019","Tchéquie","Total","Moins de 1 an","Année","79.3"
"2019","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total","Moins de 1 an","Année","81.3"
"2019","Allemagne incluant l'ancienne RDA","Total","Moins de 1 an","Année","81.3"
"2019","Danemark","Total","Moins de 1 an","Année","81.5"
"2019","Zone euro - 18 pays (2014)","Total","Moins de 1 an","Année","82.4"
"2019","Zone euro - 19 pays (à partir de 2015)","Total","Moins de 1 an","Année","82.4"
"2019","Estonie","Total","Moins de 1 an","Année","79.0"
"2019","Espace économique européen (EEE) (UE27 - 2007-2013 et IS, LI, NO)","Total","Moins de 1 an","Année",":"
"2019","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année",":"
"2019","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","83.7"
"2019","Grèce","Total","Moins de 1 an","Année","81.7"
"2019","Espagne","Total","Moins de 1 an","Année","84.0"
"2019","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année",":"
"2019","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","81.3"
"2019","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année",":"
"2019","Finlande","Total","Moins de 1 an","Année","82.1"
"2019","France","Total","Moins de 1 an","Année","83.0"
"2019","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2019","Géorgie","Total","Moins de 1 an","Année","74.1"
"2019","Croatie","Total","Moins de 1 an","Année","78.6"
"2019","Hongrie","Total","Moins de 1 an","Année","76.5"
"2019","Irlande","Total","Moins de 1 an","Année","82.8"
"2019","Islande","Total","Moins de 1 an","Année","83.2"
"2019","Italie","Total","Moins de 1 an","Année","83.6"
"2019","Liechtenstein","Total","Moins de 1 an","Année","84.3"
"2019","Lituanie","Total","Moins de 1 an","Année","76.5"
"2019","Luxembourg","Total","Moins de 1 an","Année","82.7"
"2019","Lettonie","Total","Moins de 1 an","Année","75.7"
"2019","Moldavie","Total","Moins de 1 an","Année",":"
"2019","Monténégro","Total","Moins de 1 an","Année","76.7"
"2019","Macédoine du Nord","Total","Moins de 1 an","Année","76.6"
"2019","Malte","Total","Moins de 1 an","Année","82.9"
"2019","Pays-Bas","Total","Moins de 1 an","Année","82.2"
"2019","Norvège","Total","Moins de 1 an","Année","83.0"
"2019","Pologne","Total","Moins de 1 an","Année","78.0"
"2019","Portugal","Total","Moins de 1 an","Année","81.9"
"2019","Roumanie","Total","Moins de 1 an","Année","75.6"
"2019","Serbie","Total","Moins de 1 an","Année","76.0"
"2019","Russie","Total","Moins de 1 an","Année",":"
"2019","Suède","Total","Moins de 1 an","Année","83.2"
"2019","Slovénie","Total","Moins de 1 an","Année","81.6"
"2019","Slovaquie","Total","Moins de 1 an","Année","77.8"
"2019","Saint-Marin","Total","Moins de 1 an","Année",":"
"2019","Turquie","Total","Moins de 1 an","Année","79.1"
"2019","Ukraine","Total","Moins de 1 an","Année","73.4"
"2019","Royaume-Uni","Total","Moins de 1 an","Année",":"
"2019","Kosovo (selon la résolution 1244/99 du Conseil de sécurité des Nations Unies)","Total","Moins de 1 an","Année",":"
"2020","Andorre","Total","Moins de 1 an","Année",":"
"2020","Albanie","Total","Moins de 1 an","Année","77.4"
"2020","Arménie","Total","Moins de 1 an","Année",":"
"2020","Autriche","Total","Moins de 1 an","Année","81.3"
"2020","Azerbaïdjan","Total","Moins de 1 an","Année",":"
"2020","Belgique","Total","Moins de 1 an","Année","80.8"
"2020","Bulgarie","Total","Moins de 1 an","Année","73.6"
"2020","Biélorussie","Total","Moins de 1 an","Année",":"
"2020","Suisse","Total","Moins de 1 an","Année","83.1"
"2020","Chypre","Total","Moins de 1 an","Année","82.4"
"2020","Tchéquie","Total","Moins de 1 an","Année","78.3"
"2020","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total","Moins de 1 an","Année","81.1"
"2020","Allemagne incluant l'ancienne RDA","Total","Moins de 1 an","Année","81.1"
"2020","Danemark","Total","Moins de 1 an","Année","81.6"
"2020","Zone euro - 18 pays (2014)","Total","Moins de 1 an","Année","81.6"
"2020","Zone euro - 19 pays (à partir de 2015)","Total","Moins de 1 an","Année","81.6"
"2020","Estonie","Total","Moins de 1 an","Année","78.9"
"2020","Espace économique européen (EEE) (UE27 - 2007-2013 et IS, LI, NO)","Total","Moins de 1 an","Année",":"
"2020","Espace économique européen (EEE) (UE28 - 2013-2020 et IS, LI, NO)","Total","Moins de 1 an","Année",":"
"2020","Association Européenne de Libre Echange (AELE)","Total","Moins de 1 an","Année","83.1"
"2020","Grèce","Total","Moins de 1 an","Année","81.4"
"2020","Espagne","Total","Moins de 1 an","Année","82.4"
"2020","Union européenne - 27 pays (2007-2013)","Total","Moins de 1 an","Année",":"
"2020","Union européenne - 27 pays (à partir de 2020)","Total","Moins de 1 an","Année","80.4"
"2020","Union européenne - 28 pays (2013-2020)","Total","Moins de 1 an","Année",":"
"2020","Finlande","Total","Moins de 1 an","Année","82.0"
"2020","France","Total","Moins de 1 an","Année","82.3"
"2020","France (métropolitaine)","Total","Moins de 1 an","Année",":"
"2020","Géorgie","Total","Moins de 1 an","Année",":"
"2020","Croatie","Total","Moins de 1 an","Année","77.8"
"2020","Hongrie","Total","Moins de 1 an","Année","75.7"
"2020","Irlande","Total","Moins de 1 an","Année","82.6"
"2020","Islande","Total","Moins de 1 an","Année","83.1"
"2020","Italie","Total","Moins de 1 an","Année","82.3"
"2020","Liechtenstein","Total","Moins de 1 an","Année","81.8"
"2020","Lituanie","Total","Moins de 1 an","Année","75.1"
"2020","Luxembourg","Total","Moins de 1 an","Année","82.2"
"2020","Lettonie","Total","Moins de 1 an","Année","75.5"
"2020","Moldavie","Total","Moins de 1 an","Année",":"
"2020","Monténégro","Total","Moins de 1 an","Année","75.9"
